feature	g__Methanobrevibacter	g__Actinomyces	g__Trueperella	g__Bifidobacterium	g__Rothia	g__Isoptericola	g__Lancefieldella	g__Olsenella	g__Collinsella	g__Senegalimassilia	g__Adlercreutzia	g__Eggerthella	g__Slackia	g__Bacteroides	g__Phocaeicola	g__Barnesiella	g__Coprobacter	g__Butyricimonas	g__Odoribacter	g__Porphyromonas	g__Paraprevotella	g__Prevotella	g__Alistipes	g__Parabacteroides	g__Gemella	g__Staphylococcus	g__Granulicatella	g__Enterococcus	g__Lacticaseibacillus	g__Lactobacillus	g__Ligilactobacillus	g__Limosilactobacillus	g__Lactococcus	g__Streptococcus	g__Candidatus_Avimicrobium	g__Butyricicoccus	g__Clostridium	g__Hungatella	g__Mogibacterium	g__Evtepia	g__Intestinimonas	g__Eubacterium	g__Anaerobutyricum	g__Anaerostipes	g__Anaerotignum	g__Blautia	g__Coprococcus	g__Dorea	g__Eisenbergiella	g__Enterocloster	g__Faecalicatena	g__Fusicatenibacter	g__Lachnoclostridium	g__Lachnospira	g__Lacrimispora	g__Mediterraneibacter	g__Oribacterium	g__Roseburia	g__Sellimonas	g__Tyzzerella	g__Dysosmobacter	g__Oscillibacter	g__Intestinibacter	g__Peptostreptococcus	g__Romboutsia	g__Agathobaculum	g__Anaerotruncus	g__Candidatus_Cibiobacter	g__Faecalibacterium	g__Flavonifractor	g__Gemmiger	g__Massilimaliae	g__Ruminococcus	g__Ruthenibacterium	g__Catenibacterium	g__Coprobacillus	g__Dielma	g__Erysipelatoclostridium	g__Faecalibacillus	g__Holdemania	g__Solobacterium	g__Turicibacter	g__Acidaminococcus	g__Phascolarctobacterium	g__Megamonas	g__Selenomonas	g__Allisonella	g__Anaeroglobus	g__Colibacter	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	g__Leptotrichia	g__Parasutterella	g__Sutterella	g__Neisseria	g__Bilophila	g__Desulfovibrio	g__Campylobacter	g__Escherichia	g__Klebsiella	g__Aggregatibacter	g__Haemophilus	g__Akkermansia	g__Unknown
BB.134	0	0	0	0.00176679449351906	0	0	0	0	0.00140721099333183	0	0.000487052513173828	0.000181099818521293	0	0.0417900348099561	0.0561798249479682	0.00543276902659953	0	0.00384581138898193	0.0141043154801238	0	0	0.60060584316873	0.0481369632442695	0.00891421569976203	0	0	0	1.98465554543882e-06	0	0	0	0	0	0.000120928670848216	0	0	0.00863789752086752	0	0	0.000576362012718575	0	0.00610443961130702	0.00392235594490488	0.00140482038551573	0.00256453581116977	0.00962787979157869	0.00196981573465588	0.00937411451660963	0	0.000211230498165682	0.0052782365289024	0.00278938826330642	0	0.00617489488317009	0.00261541516242556	0.00165966819987322	0	0.00705098498905778	0	0	0.000436353585149436	0.010144431503087	0.000217455099649104	0	0	0.0012573694996512	0	0.000865625558466283	0.00871556972198674	0	0.0159354308556382	0	0.000501666794917514	0.000137482502329489	0	1.24492029668435e-05	0	0.000189038440703048	0	7.38833132597453e-05	0	0	0	0.00558522665713551	0	0	0	0	0	0.00304585988674653	0	0.000198465554543882	0	0	0	0.0229481661196385	0	0.000324265652639993	0	0	0.00238280451133856	0	0	0.000388180582364694	0	0.0737033861922281
BB.127	0	0	0	5.44349103768083e-05	0	0	0	0	4.45748616756092e-05	0	0	0	0	0.0335747680981659	0.0745579675053723	0	0	0	0	0	0	0.665949512457799	0	0.00982905466131942	0	0	0	0	0	0	0	0	0	3.35613733150247e-05	0	0	0.0526085689032296	0	0	0	0	0	0	0.000157463117371601	0	0.00313028640464858	0	0.00154970199398091	0	0.0108250312033334	0	0	0	0	0	0.000219897689902212	0	4.80723883847138e-05	0	0	0	0	0	0	0	0.000100907366330761	0	0	0.0051513731420087	0	0	0	0	0	0	0	0	1.35436140650432e-05	0	0	0	0	0	0.000790515451719527	0	0	6.02765241356319e-06	0	0	0	0	0.000125576091949233	0	0	0	0.0262180927428739	3.74309773336084e-05	0	0	0	0	0.11029245834641	0	0.000318609800107047	0	0.00436256924591278
BB.126	0	0.000140735417415259	0	0.0124002644259561	9.29406561817629e-05	0	0	0	0.0136636584759114	0	0	0.00111713056377088	0	0.282270907616757	0.00563321724388918	0.00367558989100491	0.00279570561191115	0.00315422390521205	0.00222285948570534	0.00168375761261137	0	0.022692607129366	0.04114599168947	0.00525258667551158	0	0	0	0	0	0.000363470521573288	0	0	0	0.000574573647696177	5.64323686853331e-06	0	0.00325154094916941	0.0113123865594221	0	0.00100760570128159	0.00368399716225803	0.000879538774795692	0.0372868238480887	0.0120513050849019	5.09042999161576e-05	0.0317485051180703	0	0.00607350488773414	0.0112506564581663	0.0163104517353529	0.000289302265586851	0	0.00243983618489547	0.000875623059417526	0	0.0202530012806693	0	0.00416528464947437	0.00214443001004266	0	0.00448360927609939	0.000135207348646084	0	4.22666924643209e-05	0	0	0.000399518136672287	0.0025042151524365	0.00093147958760607	0.00797228134184656	0.0141465583165188	0	0.00831559744603223	0.0141718952983775	0	0.000789822825395948	0.000395947925592194	0.00825329150427965	0.00096004127624681	0	0	0	0	0	0	0	0	0	0	0	0	0.000930673410910565	5.30924938039563e-05	0	0	0.0653546716787824	0	0.00116619217409731	0	0	0.0432080765084718	0.238482614223721	0	0.000278821968545289	0	0.0230635635773976
BB.123	0	0	0	0.00627855591796468	0	0	8.01853821238435e-05	0.000426237952956289	0.00317582710411707	0.000421175744488875	0	0	0	0.0722300202731325	0.261489998290998	0.0387024061284311	0.031042069787201	0.0826292138835724	0.0488760277295631	0	0	0.00113960437018432	0.0779278396357154	0.0314381369776915	0	0	0	0	0	0	0.00120683049863158	0	0	0.0192398344779324	0	0	0.0101580299990524	0.000385942773555671	3.44230175784177e-06	0.00389425572981252	0.00609024176297687	0.00220935026351832	0.00198884046267775	0	0.000953922563599562	0.00326431450812748	0.0108859755766665	0.0212845617220904	0.000268702025450354	0.00361887158918518	0	0.00194348307480972	0	0.00657398640412299	0.0139799973919502	0.0234153465101945	0	0.0208218758681688	0.00070222955859972	0	0.00117078757434359	0	0	0.00092921898627858	0	0.00128458602069107	0	0	0.0039604694165663	0.00345303363979268	0.0270398877728632	0	0	0.00781989715212301	0.000225369520969287	0	0	0.000544693631093785	0.000284091139191294	4.00926910619217e-05	0.00010873623788006	0	0.0466830790214792	0.00155511044118969	0	0	0.00144860157503529	0	0	0.00175233408308016	0.00265907686376342	0.0169849243382074	0.0121333037430374	0	0	0.023057954592395	0	0.00146480064213102	0.00158953345876811	0.000115215864718351	0.000316894250060139	0	0.000317096738398836	0.00594364020576055	0	0.0283702361580997
BB.122	0	0	0	0.000632849077963831	0	0	0	0.000120498879670439	0.000143154168045005	1.35250368191021e-05	0	6.4831599664361e-05	3.4408783847086e-06	0.494208592861302	0.385035585836799	4.41863293561094e-05	0	0.000970123295870912	0.00458893938160261	0	0	0	0.00400565939324028	0.0574910136861789	0	0	0	1.12765420330549e-05	3.0116202891905e-05	0	0	0	0	0	0	0	0.000241270304163429	0.00203158317539929	0	0	0	0	0	6.26853091867705e-05	1.9861703943417e-05	0.00622393577208712	0	0	0	0.00121650381545718	0	0	0	0	0	0	0	0	0	0.00133465199603311	0	0	0	0	0	0	0	0.00045405967437026	0.00902944403922329	0.00014083753705332	0.000791436096585797	0	0	0	0	0	0	0.000860628413410977	0	0	0	0	0.0143786812714352	0.000264504750285917	0	0	0	0	0	0.00706378264277857	0	2.71863460494798e-05	0	0	0	0.00717692281224012	0	0	0	0	3.37955579963459e-05	0	0	0	6.54107574122823e-06	0.00127789453673683
BB.121	0.00253468409391068	0.00215603051718341	0	0	0	0	0	0	0	0	0	0	0	0.00162017833436029	0.00100630056602973	0	0	0	0	0	0	0	0	0.11740441005199	0	0	0	0.416884966190825	0	0.00186343457153053	0	0	0	0.14707019663595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000927127545441298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127167935156149	0.0529564238579292	0	0	0	0.126606839401544	0	0	0	0	0	0	0	0	0	0.00180147307715698
BB.120	0	0	0	0.0139740893988812	0	0	0	0	0.0024576530973274	0.000127011491522015	0	0	2.52995589786016e-05	0.0212123317499063	0.255925972206187	0.00072752285083136	0.000144348752751006	0	0.000615023289078797	0	0.00473615449528857	0.425519575244805	0.00174913702176931	0.00317284722906259	0	0	0	0	0	0	0	0	0	0.000253894558886778	0	0.000224742275190623	0.0141370596544337	0	0	0	0	0.00210307399915523	0.00598007088242935	0.00331116004642276	0.000308346401561535	0.0113306065460105	0.00252481893157009	0.00636020638789464	0	0	0.00117020092087826	0.00583636425046461	0	0.00670874955067598	0.00492159897836014	0.0117387385177566	0	0.0277948403540038	0	0	0	0	0.00242567548217171	0	0.00719393601677322	0.00106604892934706	0	0.000441907525103391	0.0585101744680704	0	0.00425045433256232	0	0	0	0	0	0	0	0.00170624335324721	0	0	0	0	0.00351085961094929	0	0	0.000241822688105111	0	0	0	0	2.1446834261048e-05	0	0	0	0.00210808254128805	0	0	0	0	0.0643461534460632	0	0	0	0	0.019085756129974
BB.118	0	0	0	0.00571866400726858	0	0	0	7.9269944025988e-05	0.00850770849679484	0	0	0	0.000217150243266658	0.147048440897183	0.190106392391163	0.00473261776302464	0.00141742744105393	0.000143045196443497	0	0	0.0217549961398007	0.175340849531274	0.0082667548142456	0.0134597221105656	0	0	0	0	0	0	0.00034155689763039	0	0	0.00563782213800695	0	0.00656682995227186	0.0453713763193505	0	0	0.00394036744426065	0	0.00662094909252756	0.0180647893687552	0.007904089206308	0.00890585470290838	0.0767575583779348	0.0027924129007455	0.0077830509631635	0	0.00612466983956033	0.00245826650779742	0.00188967869399062	0.000114301420706028	0.00623874669951841	0.0012261016838014	0.0171696902274306	0	0.0238739513574473	0	0	0.00134175046899512	0.000685583963488219	0.000949218281580315	0	0	0.00699259713038311	0	0	0.0286748355878484	0	0.00300597017204497	0	0.00869521672133224	0	0	0	0	0.00059553510356068	0.00443372740750455	0	0	0	0	0.00413595985572421	0	0	0.00194492063798607	0	0	0	0.000221866018973587	0.00415190366882859	0.0132841156056695	0	0	0.015068924430368	0	9.6785682366008e-05	0.00455139723942981	0	0.0292092901679669	0	4.76068785651826e-05	3.503147668004e-05	0	0.0453026607304781
BB.065	0	3.38629925030374e-05	0	0.44540493301314	0.000245289625182258	0	2.45289625182258e-05	0	0.00305635214386388	0	8.03160719623322e-05	0.000831596950507283	0	0.00694321588591124	0.0375162884249997	0	0	0	0	0	0	0	8.03160719623322e-06	0	4.94920659659777e-05	0	0	0.00611856519027637	0.01136472418267	0.125927135088811	0	0.0508307395221715	0	0.0165305671031013	0	0	0.0170849650701062	0	0	0	0	0	0.0151717059936846	0.0537251570993221	0.00100069484255771	0.00995637100728727	0.00110619108843255	0.0120276573820564	0	0	0.0156447025364033	0.000715681322323809	0	0	0.00685899254558317	0.0538445458549418	0	0.0116288989382867	0	0	0	0	0	0	0	0.000609099724125146	0	0	0.00555635268654005	0	0.00356646773605708	0	6.09968005984199e-05	0	0	0	0	0.00174589774808929	0.0130487568483018	0	0	0	0	0.000508161958010323	0	0	0	0	0	0	0.00295476316635477	0.0215327388931013	0	0	0.0202476817417039	0	0.000212511985003036	0	0	0	0.0105057763536026	0	0	0.000223148437776426	0	0.0154964434089701
BB.060	0	0	0	0.0262256735631729	0	0	0	0	0	0	0	0	0	0.456842321181479	0.29632866371676	0	0	0	0	0	0	0	0	0.000134920659664195	0	0.0361495987373576	0	0.0212663986386237	0.00547842382137666	0	0	0	0	0	0	0	0	0.0104787662295847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00826649743709875	0	0	0	0	0	0	0.0493425816159797	0	0	0	0	0	0.0889043292115699	0	0	0	0	0.000155669414497015	0	0	0	0	0.000426155772835752	0	0	0	0	0
BB.056	0	0	0	0.00363258202560154	0	0	0	0	0	0	0	1.59457249775421e-05	0.000249145665027652	0.471410836749906	0.158124976908251	0	0	0.000330886368776882	0	8.8959036664931e-05	0	0	4.57747940995687e-06	0.0145311832359223	1.02867531795185e-05	0	2.29376990213223e-05	1.95171649567392e-05	0	5.55836785494763e-06	0	0.000585313740816023	0	0.000509810481537504	0	0	0.104885345081459	0.00883737732260865	0	0	0	0.001780010715829	0.00317267109982972	0.0206181745097626	0	0.00222971034137861	0	0	8.53372947141959e-05	0.0164458774805443	9.88433740721455e-06	0	0.00149746454170012	0	0	0.00919987848049716	2.98290691220266e-05	0.0228573667727762	1.96932218571221e-05	6.48895432840039e-05	0	0	0.00524737591591402	0	0.000150956216585501	0	0	0	0	0	0	0	0	0	0	0	0	0.00578812210994738	0	1.17958123256581e-05	0	0.000439488325327397	0	0	0	0	0	0	0	4.35112053803592e-06	0	0.000315720324358179	0.124160708461015	0	0	0.0171146421921418	0	0	0	0	0.00168622268989642	0	5.84508909271415e-05	0.000157872737671974	0	0.00358826598867657
BB.055	0	0	0	0.00350180358507951	0	0	0	0	0.00315896255344629	0	0	0.0024260471984118	0	0.333624726410241	0.0233682714359211	0	0.0016800518548877	0.00396032984824307	0	0	0.00328089711281054	0	0.0162976656580542	0.0057118856402073	0	0	0	0.0101218764260821	0	0	0	0	0	0.0858878550853542	0	0	0.0729680237881391	0.00203757154027038	0	0	0.000473059583707566	0.000772300653708758	0.0110053569819525	0.0054281952231882	0.00766414658888434	0.0529323880861651	0.0321602036990207	0.0157068861779402	0.000279039754445016	0.00213697945279141	0.0329083790406264	0.00618843322084543	0.00173266247525702	0	0.00107546572025683	0.0191171298435924	0	0.0646225551321515	0	0	0.00198423425387386	9.53385827687138e-05	0.000647604763441142	0	0	0.00235599659338966	0.00141118542482349	0	0.0243918532018358	0.00016815051869421	0	0.000243433119112189	0	0.00251833378386627	0	0	7.89159305539811e-05	0.000491371567593021	0	0	0	0.000423500960652488	0	0	0	0	0	0	0	0.00388766324552301	0	0.0294616567404087	0	0	0	0	0	0	5.07212886985993e-05	0	0	0	0	0	0	0.109560890253083
BB.054	0	0	8.76604755366992e-05	0.0106016911701254	4.75718434315014e-05	0	2.55973339812448e-05	0	0.00034808810780528	0	0	0.000181260007681576	0	0.0742280518154182	0.058302233958326	0.00888025561224517	0	0.00197034142032895	0	0	0	0.602312989352281	0.0347763241408813	0.016974417691832	0	0	0	0	0	0.000805039123238454	0.000579414362693792	0	0	0.00686465858056191	0	0	0.00746967027723694	0.000406884768226237	0	0	0	0	0	0.000811215742110958	7.85737189261877e-05	0.00443309002404189	0	0	0.000542770383421337	0.00265909381517929	0	0	0.000786449876054858	0	0	0.0152061229773132	0	0	0	0	0	0	0	0	0.00154409532756006	0	0	0	0.0234908099928904	0.00207279014682001	0	7.12686792981294e-07	0	0.000254666747358649	0	0	0.000234414564324764	0.000259774336041682	0	0	0	0	0	0.000857302821390415	0	0	0	0	0.00151927007093787	0	0	0.0128797945038901	0.0125567098244053	0	0	0.0145372070315342	0	0.00114439681782971	0	1.36598301988081e-06	0.0378445001752319	0.0336867448155451	7.89894528887601e-05	0	0	0.00765698812265886
