feature	g__Methanobrevibacter	g__Actinomyces	g__Trueperella	g__Bifidobacterium	g__Rothia	g__Isoptericola	g__Lancefieldella	g__Olsenella	g__Collinsella	g__Senegalimassilia	g__Adlercreutzia	g__Eggerthella	g__Slackia	g__Bacteroides	g__Phocaeicola	g__Barnesiella	g__Coprobacter	g__Butyricimonas	g__Odoribacter	g__Porphyromonas	g__Paraprevotella	g__Prevotella	g__Alistipes	g__Parabacteroides	g__Gemella	g__Staphylococcus	g__Granulicatella	g__Enterococcus	g__Lacticaseibacillus	g__Lactobacillus	g__Ligilactobacillus	g__Limosilactobacillus	g__Lactococcus	g__Streptococcus	g__Candidatus_Avimicrobium	g__Butyricicoccus	g__Clostridium	g__Hungatella	g__Mogibacterium	g__Evtepia	g__Intestinimonas	g__Eubacterium	g__Anaerobutyricum	g__Anaerostipes	g__Anaerotignum	g__Blautia	g__Coprococcus	g__Dorea	g__Eisenbergiella	g__Enterocloster	g__Faecalicatena	g__Fusicatenibacter	g__Lachnoclostridium	g__Lachnospira	g__Lacrimispora	g__Mediterraneibacter	g__Oribacterium	g__Roseburia	g__Sellimonas	g__Tyzzerella	g__Dysosmobacter	g__Oscillibacter	g__Intestinibacter	g__Peptostreptococcus	g__Romboutsia	g__Agathobaculum	g__Anaerotruncus	g__Candidatus_Cibiobacter	g__Faecalibacterium	g__Flavonifractor	g__Gemmiger	g__Massilimaliae	g__Ruminococcus	g__Ruthenibacterium	g__Catenibacterium	g__Coprobacillus	g__Dielma	g__Erysipelatoclostridium	g__Faecalibacillus	g__Holdemania	g__Solobacterium	g__Turicibacter	g__Acidaminococcus	g__Phascolarctobacterium	g__Megamonas	g__Selenomonas	g__Allisonella	g__Anaeroglobus	g__Colibacter	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	g__Leptotrichia	g__Parasutterella	g__Sutterella	g__Neisseria	g__Bilophila	g__Desulfovibrio	g__Campylobacter	g__Escherichia	g__Klebsiella	g__Aggregatibacter	g__Haemophilus	g__Akkermansia	g__Unknown
HAA.01	-16.1697340503741	-16.5886564146429	-18.0082873190091	-4.24548326282138	-16.2975044957707	-15.8830346514434	-13.7600101302553	-18.6715782102685	-9.31329030263889	-17.1740079529419	-16.9367356323395	-11.2184226886266	-10.6680139026833	-2.81463992071458	-1.95978489362876	-19.801910402897	-5.25408229478874	-4.52454769705586	-15.744292895633	-15.6412934601797	-11.6587328022395	-2.76023090188626	-7.39913369702843	-5.58585412430022	-17.5688527799566	-12.4877030834985	-16.5919247643495	-19.9426799327414	-13.6308846500322	-7.10436661238965	-6.92134414754505	-9.17474135736636	-14.8950198072885	-7.83111179235619	-18.435045662966	-13.1194408510654	-10.7489111010938	-18.1384051785848	-19.148194997379	-14.197947836165	-8.87180204447397	-13.5522844886558	-14.3645481512784	-6.73185066242532	-16.6196510768844	-7.23117407058307	-11.910482512638	-9.3502949079646	-14.7023667058886	-6.7353398019247	-20.2562148324527	-8.59435417894242	-9.54139676534087	-13.4999843884655	-9.50990788139145	-8.42857966491266	-17.4123150495371	-11.0604188899122	-16.6319413156073	-14.9116544625878	-6.99094930976698	-14.3565802948835	-9.06109095557783	-15.530119254238	-13.6935822093001	-10.8459087942843	-11.7745561104968	-18.3219625338111	-4.5990772921642	-9.3495601291032	-6.80328161920919	-21.4202284746235	-15.0009069019555	-10.8706233973301	-13.1154199612874	-17.2935870946005	-14.6293239116972	-11.4902908211613	-11.9497700794387	-19.1213938061521	-16.376479927746	-14.1191711313416	-14.39488145372	-9.26656512818913	-12.2104496104088	-16.1645594526234	-11.9079349311163	-16.5681033211761	-18.5061012780097	-18.8603847462094	-7.67717630445011	-5.25288716049122	-16.6251594906377	-16.5102583480109	-15.9352687967371	-4.45396586110348	-15.7054077565237	-9.64704443985597	-17.267844135824	-20.4816290192877	-7.24248366352581	-13.5313814605163	-15.358470435464	-17.5358219925248	-4.37154031643768	-4.5489278539105
BB.138	-16.1697340503741	-17.5886564146429	-18.0082873190091	-9.10898691973319	-16.2975044957707	-15.8830346514434	-20.1754551841877	-18.6715782102685	-16.9968320068853	-17.1740079529419	-16.9367356323395	-16.9433609184696	-19.1487916673331	-1.56131849002293	-1.1655993959083	-19.801910402897	-13.7581537375641	-6.67406458957896	-8.0328244538506	-15.6412934601797	-6.54190265443184	-14.4991558759334	-7.03184752175161	-6.74003056476151	-17.5688527799566	-12.4877030834985	-16.5919247643495	-10.3651574646703	-17.2515016424809	-18.456907253507	-13.3574702208886	-15.0702802006937	-14.8950198072885	-15.8628387230739	-18.435045662966	-13.1194408510654	-13.8893615222323	-18.1384051785848	-19.148194997379	-14.197947836165	-11.3923748574833	-13.5522844886558	-14.3645481512784	-20.5284134112785	-16.6196510768844	-8.23481102258447	-17.8081910809468	-11.193094186505	-15.8304368510493	-5.17173188257391	-20.2562148324527	-15.4705393115443	-18.0997103467727	-13.4999843884655	-12.9318335343479	-9.76106361631288	-17.4123150495371	-15.3444319916353	-8.50374202370822	-14.9116544625878	-9.70041408418047	-14.3565802948835	-16.0671882684922	-15.530119254238	-13.6935822093001	-10.7403774581823	-19.3606822811218	-12.340966982542	-3.64460805144622	-13.7936804766594	-14.9342323805279	-21.4202284746235	-15.0009069019555	-13.8284643638854	-13.1154199612874	-17.2935870946005	-14.6293239116972	-10.2639394142393	-12.9497700794387	-19.1213938061521	-16.376479927746	-15.1191711313416	-14.39488145372	-13.9548353597096	-12.2104496104088	-16.1645594526234	-18.2767634545969	-16.5681033211761	-18.5061012780097	-18.8603847462094	-7.01546603774133	-16.508875765311	-16.6251594906377	-16.5102583480109	-15.9352687967371	-8.71397589715913	-15.7054077565237	-15.1931011602215	-13.5295295249769	-20.4816290192877	-10.5630087330032	-13.5313814605163	-15.358470435464	-17.5358219925248	-18.2220406493637	-4.58067304810181
BB.134	-16.1697340503741	-17.5886564146429	-18.0082873190091	-9.14465004354059	-16.2975044957707	-15.8830346514434	-20.1754551841877	-18.6715782102685	-9.47294562615731	-17.1740079529419	-11.0036350499294	-12.430927278974	-19.1487916673331	-4.58069722938839	-4.15380406063066	-7.52409657232298	-13.7581537375641	-8.02249627467612	-6.14771953997281	-15.6412934601797	-11.6587328022395	-0.735509584245475	-4.37671105856935	-6.80967641399512	-17.5688527799566	-12.4877030834985	-16.5919247643495	-18.9426799327414	-17.2515016424809	-18.456907253507	-13.3574702208886	-15.0702802006937	-14.8950198072885	-13.0135560473961	-18.435045662966	-13.1194408510654	-6.85510408400199	-18.1384051785848	-19.148194997379	-10.7607371270842	-14.7988844677474	-7.35592542304417	-7.99406382188878	-9.47539859940492	-8.60708656741732	-6.69856615543546	-8.98772360479345	-6.7371018654014	-15.8304368510493	-12.2088942286796	-7.56572828234414	-8.48583552327516	-18.0997103467727	-7.33936970712591	-8.57874431133247	-9.23488943721258	-17.4123150495371	-7.14795947543886	-16.6319413156073	-14.9116544625878	-11.1622147289328	-6.62316817146753	-12.1669948369825	-15.530119254238	-13.6935822093001	-9.63537561184874	-19.3606822811218	-10.173969282732	-6.84218931070469	-13.7936804766594	-5.97161816313531	-21.4202284746235	-10.960982929574	-12.8284643638854	-13.1154199612874	-16.2935870946005	-14.6293239116972	-12.3690327452481	-12.9497700794387	-13.7243919097377	-16.376479927746	-15.1191711313416	-14.39488145372	-7.48416845596956	-12.2104496104088	-16.1645594526234	-19.2767634545969	-16.5681033211761	-18.5061012780097	-8.35893470703426	-19.2314788979007	-12.2988237429667	-16.6251594906377	-16.5102583480109	-15.9352687967371	-5.44547732309929	-15.7054077565237	-11.5905361630029	-17.267844135824	-20.4816290192877	-8.71312368902613	-13.5313814605163	-15.358470435464	-11.3309844264304	-18.2220406493637	-3.7621252864583
BB.127	-16.1697340503741	-17.5886564146429	-18.0082873190091	-14.1651082921908	-16.2975044957707	-15.8830346514434	-20.1754551841877	-18.6715782102685	-14.4534101535405	-17.1740079529419	-16.9367356323395	-16.9433609184696	-19.1487916673331	-4.89647875482138	-3.74549365797308	-19.801910402897	-13.7581537375641	-13.7712413277709	-15.744292895633	-15.6412934601797	-11.6587328022395	-0.586515288293112	-18.7370151726997	-6.66873161692734	-17.5688527799566	-12.4877030834985	-16.5919247643495	-19.9426799327414	-17.2515016424809	-18.456907253507	-13.3574702208886	-15.0702802006937	-14.8950198072885	-14.8628387230739	-18.435045662966	-13.1194408510654	-4.24855838441397	-18.1384051785848	-19.148194997379	-14.197947836165	-14.7988844677474	-13.5522844886558	-14.3645481512784	-12.6326984342152	-16.6196510768844	-8.31948962250002	-17.8081910809468	-9.333793471189	-15.8304368510493	-6.52948500622416	-20.2562148324527	-15.4705393115443	-18.0997103467727	-13.4999843884655	-14.6857770695629	-12.1508799312644	-17.4123150495371	-14.3444319916353	-16.6319413156073	-14.9116544625878	-16.646397484309	-14.3565802948835	-16.0671882684922	-15.530119254238	-13.6935822093001	-13.2746808831929	-19.3606822811218	-18.3219625338111	-7.6008272385578	-13.7936804766594	-14.9342323805279	-21.4202284746235	-15.0009069019555	-13.8284643638854	-13.1154199612874	-17.2935870946005	-14.6293239116972	-16.1720277061306	-12.9497700794387	-19.1213938061521	-16.376479927746	-15.1191711313416	-14.39488145372	-10.3049187172172	-12.2104496104088	-16.1645594526234	-17.3399723434446	-16.5681033211761	-18.5061012780097	-18.8603847462094	-19.2314788979007	-12.9591505595037	-16.6251594906377	-16.5102583480109	-15.9352687967371	-5.25329345045756	-14.7054077565237	-15.1931011602215	-17.267844135824	-20.4816290192877	-15.852806839698	-3.18059395017943	-15.358470435464	-11.6159217362004	-18.2220406493637	-7.8406062536396
BB.126	-16.1697340503741	-12.7947269372625	-18.0082873190091	-6.33348530448934	-13.3933306438034	-15.8830346514434	-20.1754551841877	-18.6715782102685	-6.19351236951535	-17.1740079529419	-16.9367356323395	-9.80598647511937	-19.1487916673331	-1.82484765047758	-7.47182517476791	-8.08780847973807	-8.4825718318873	-8.30849920998908	-8.81336753093651	-9.21409981624142	-11.6587328022395	-5.46163382155189	-4.60310429500594	-7.57275622094816	-17.5688527799566	-12.4877030834985	-16.5919247643495	-19.9426799327414	-17.2515016424809	-11.4258740170678	-13.3574702208886	-15.0702802006937	-14.8950198072885	-10.7652205530728	-17.435045662966	-13.1194408510654	-8.2646606917953	-6.46595286484781	-19.148194997379	-9.95485309432981	-8.08451233452433	-10.1509651987	-4.74519027852443	-6.3746667995384	-14.2618529476898	-4.97716752574879	-17.8081910809468	-7.363254979898	-6.47384700688258	-5.93805945019406	-11.7551347581896	-15.4705393115443	-8.67899999882997	-10.1574024313471	-14.6857770695629	-5.62572047378255	-17.4123150495371	-7.9073691940286	-8.86519005463506	-14.9116544625878	-7.80112372462639	-12.8525388139712	-16.0671882684922	-14.530119254238	-13.6935822093001	-16.0919943004246	-11.2894513817948	-8.64142576631383	-10.0681882251782	-6.97079166087187	-6.14340508397126	-21.4202284746235	-6.90996436493021	-6.14082347776284	-13.1154199612874	-10.3061833181456	-11.3024016776032	-6.92081468774353	-10.0246159448027	-19.1213938061521	-16.376479927746	-15.1191711313416	-14.39488145372	-16.2902536740837	-12.2104496104088	-16.1645594526234	-19.2767634545969	-16.5681033211761	-18.5061012780097	-18.8603847462094	-19.2314788979007	-10.0694373891237	-14.2011325666519	-16.5102583480109	-15.9352687967371	-3.93556582342626	-15.7054077565237	-9.74397873817141	-17.267844135824	-20.4816290192877	-4.53255518179213	-2.06804399967322	-15.358470435464	-11.8083681430823	-18.2220406493637	-5.43824074711306
BB.123	-16.1697340503741	-17.5886564146429	-18.0082873190091	-7.31535151050737	-16.2975044957707	-15.8830346514434	-13.6063012185497	-11.1960533206756	-8.29865191211275	-11.2132900256009	-16.9367356323395	-16.9433609184696	-19.1487916673331	-3.79125761446774	-1.93517232888141	-4.69143292827203	-5.00963143469242	-3.5972042474338	-4.35472915109376	-15.6412934601797	-11.6587328022395	-9.77725122539281	-3.68171736817275	-4.99134046367575	-17.5688527799566	-12.4877030834985	-16.5919247643495	-19.9426799327414	-17.2515016424809	-18.456907253507	-9.69456122327982	-15.0702802006937	-14.8950198072885	-5.69975980225166	-18.435045662966	-13.1194408510654	-6.62123555008322	-11.3393254347194	-18.148194997379	-8.00443665791816	-7.35928478504858	-8.82216212745257	-8.97385673143403	-20.5284134112785	-10.0338402219614	-8.25900422077889	-6.52138548536755	-5.55404880639114	-11.8617051832592	-8.11024436814603	-20.2562148324527	-9.00713974091315	-18.0997103467727	-7.24901581192574	-6.1604920982045	-5.41640180196879	-17.4123150495371	-5.5857561411281	-10.4757696554075	-14.9116544625878	-9.73830494515229	-14.3565802948835	-16.0671882684922	-10.0716937472171	-13.6935822093001	-9.60448078292537	-19.3606822811218	-18.3219625338111	-7.98011284809041	-8.17791989552562	-5.20876702594567	-21.4202284746235	-15.0009069019555	-6.99863465143865	-12.1154199612874	-17.2935870946005	-14.6293239116972	-10.8422673811854	-11.7813585450094	-14.6063012185497	-13.1668795606439	-15.1191711313416	-4.42095647143459	-9.32876724302083	-12.2104496104088	-16.1645594526234	-9.43112343563412	-16.5681033211761	-18.5061012780097	-9.15650643320745	-8.55485880405636	-5.87960139823622	-6.3648837584641	-16.5102583480109	-15.9352687967371	-5.43859164861017	-15.7054077565237	-9.41507995597357	-9.29718089996299	-13.0833729963228	-11.6237108968094	-13.5313814605163	-11.6227893413383	-7.39443749871081	-18.2220406493637	-5.13947802990263
BB.122	-16.1697340503741	-17.5886564146429	-18.0082873190091	-10.6258508932193	-16.2975044957707	-15.8830346514434	-20.1754551841877	-13.018692646384	-12.7701427034118	-16.1740079529419	-16.9367356323395	-13.9129433038109	-18.1487916673331	-1.01680799969899	-1.37693630586489	-14.4660403858332	-13.7581537375641	-10.0095442641698	-7.76762353531851	-15.6412934601797	-11.6587328022395	-15.4991558759334	-7.96374453265136	-4.12051972108401	-17.5688527799566	-12.4877030834985	-16.5919247643495	-16.4363157432777	-15.0191005906935	-18.456907253507	-13.3574702208886	-15.0702802006937	-14.8950198072885	-15.8628387230739	-18.435045662966	-13.1194408510654	-12.017062021694	-8.94317985325595	-19.148194997379	-14.197947836165	-14.7988844677474	-13.5522844886558	-14.3645481512784	-13.9615130991405	-15.6196510768844	-7.32795711215442	-17.8081910809468	-14.3561545828856	-15.8304368510493	-9.6830434394926	-20.2562148324527	-15.4705393115443	-18.0997103467727	-13.4999843884655	-14.6857770695629	-17.5658881166971	-17.4123150495371	-15.3444319916353	-16.6319413156073	-9.54932066937612	-16.646397484309	-14.3565802948835	-16.0671882684922	-15.530119254238	-13.6935822093001	-16.0919943004246	-19.3606822811218	-11.1048304647193	-6.79114712381618	-12.7936804766594	-10.3032395129023	-21.4202284746235	-15.0009069019555	-13.8284643638854	-13.1154199612874	-17.2935870946005	-14.6293239116972	-10.182321908296	-12.9497700794387	-19.1213938061521	-16.376479927746	-15.1191711313416	-6.11992482348306	-11.8844187473712	-12.2104496104088	-16.1645594526234	-19.2767634545969	-16.5681033211761	-18.5061012780097	-7.14534333366466	-19.2314788979007	-15.1667582138625	-16.6251594906377	-16.5102583480109	-15.9352687967371	-7.12241888004498	-15.7054077565237	-15.1931011602215	-17.267844135824	-20.4816290192877	-14.852806839698	-13.5313814605163	-15.358470435464	-17.5358219925248	-17.2220406493637	-9.61201550753606
BB.121	-8.62397833409954	-8.85740668603476	-18.0082873190091	-15.1651082921908	-16.2975044957707	-15.8830346514434	-20.1754551841877	-18.6715782102685	-16.9968320068853	-17.1740079529419	-16.9367356323395	-16.9433609184696	-19.1487916673331	-9.26963166418363	-9.95672300501008	-19.801910402897	-13.7581537375641	-13.7712413277709	-15.744292895633	-15.6412934601797	-11.6587328022395	-15.4991558759334	-18.7370151726997	-3.09044149358897	-17.5688527799566	-12.4877030834985	-16.5919247643495	-1.26227874862981	-17.2515016424809	-9.06782012026963	-13.3574702208886	-15.0702802006937	-14.8950198072885	-2.76542317679122	-18.435045662966	-13.1194408510654	-15.8067854420157	-18.1384051785848	-19.148194997379	-14.197947836165	-14.7988844677474	-13.5522844886558	-14.3645481512784	-20.5284134112785	-16.6196510768844	-14.2253157507551	-17.8081910809468	-14.3561545828856	-15.8304368510493	-14.010150959923	-20.2562148324527	-15.4705393115443	-18.0997103467727	-13.4999843884655	-14.6857770695629	-17.5658881166971	-17.4123150495371	-15.3444319916353	-16.6319413156073	-14.9116544625878	-16.646397484309	-14.3565802948835	-16.0671882684922	-15.530119254238	-13.6935822093001	-16.0919943004246	-19.3606822811218	-18.3219625338111	-17.1194048503363	-13.7936804766594	-14.9342323805279	-21.4202284746235	-10.074944554703	-13.8284643638854	-13.1154199612874	-17.2935870946005	-14.6293239116972	-17.8054780937914	-12.9497700794387	-19.1213938061521	-16.376479927746	-15.1191711313416	-14.39488145372	-16.2902536740837	-12.2104496104088	-16.1645594526234	-19.2767634545969	-16.5681033211761	-18.5061012780097	-18.8603847462094	-2.97519314771497	-4.23905048939376	-16.6251594906377	-16.5102583480109	-15.9352687967371	-2.98157275248944	-15.7054077565237	-15.1931011602215	-17.267844135824	-20.4816290192877	-15.852806839698	-13.5313814605163	-15.358470435464	-17.5358219925248	-18.2220406493637	-9.11660719367582
BB.120	-16.1697340503741	-17.5886564146429	-18.0082873190091	-6.16110191475783	-16.2975044957707	-15.8830346514434	-20.1754551841877	-18.6715782102685	-8.6685029938845	-12.942753347026	-16.9367356323395	-16.9433609184696	-15.2705282383287	-5.55895297300212	-1.96620153066079	-10.4247198170772	-12.7581537375641	-13.7712413277709	-10.6670713375491	-15.6412934601797	-7.72206814162782	-1.23270259291971	-9.15914097488563	-8.30000622674717	-17.5688527799566	-12.4877030834985	-16.5919247643495	-19.9426799327414	-17.2515016424809	-18.456907253507	-13.3574702208886	-15.0702802006937	-14.8950198072885	-11.9434829020559	-18.435045662966	-12.1194408510654	-6.14437410237722	-18.1384051785848	-19.148194997379	-14.197947836165	-14.7988844677474	-8.89328467076166	-7.38562169971642	-8.23844753892263	-11.6631603695546	-6.46363109670992	-8.62960435655712	-7.29671070312085	-15.8304368510493	-14.010150959923	-9.73902802607695	-7.42071435926438	-18.0997103467727	-7.21974039828943	-7.66665717572852	-6.41257880960284	-17.4123150495371	-5.16903909411215	-16.6319413156073	-14.9116544625878	-16.646397484309	-14.3565802948835	-8.68739773155642	-15.530119254238	-7.11900295653359	-9.87351062845396	-19.3606822811218	-11.1439678810481	-4.09516866972309	-13.7936804766594	-7.87816722498776	-21.4202284746235	-15.0009069019555	-13.8284643638854	-13.1154199612874	-17.2935870946005	-14.6293239116972	-17.8054780937914	-9.19496085870635	-19.1213938061521	-16.376479927746	-15.1191711313416	-14.39488145372	-8.15395997646298	-12.2104496104088	-16.1645594526234	-12.0137627731708	-16.5681033211761	-18.5061012780097	-18.8603847462094	-19.2314788979007	-15.508875765311	-16.6251594906377	-16.5102583480109	-15.9352687967371	-8.88985292832472	-15.7054077565237	-15.1931011602215	-17.267844135824	-20.4816290192877	-3.9580022817352	-13.5313814605163	-15.358470435464	-17.5358219925248	-18.2220406493637	-5.71135984611595
BB.118	-16.1697340503741	-17.5886564146429	-18.0082873190091	-7.45010614031814	-16.2975044957707	-15.8830346514434	-20.1754551841877	-13.6228665167561	-6.87701368218545	-17.1740079529419	-16.9367356323395	-16.9433609184696	-12.1690188105504	-2.76563660696858	-2.39512105098097	-7.72314587931043	-9.46250940001377	-12.7712413277709	-15.744292895633	-15.6412934601797	-5.52250942888759	-2.51176595189466	-6.91846318648893	-6.21520756540208	-17.5688527799566	-12.4877030834985	-16.5919247643495	-19.9426799327414	-17.2515016424809	-18.456907253507	-11.5155864523027	-15.0702802006937	-14.8950198072885	-7.47064632017392	-18.435045662966	-7.2505871874532	-4.4620737659471	-18.1384051785848	-19.148194997379	-7.98745411556542	-14.7988844677474	-7.23874624694391	-5.79067575639511	-6.98318505525317	-6.81103020994656	-3.70354736896667	-8.48427200292296	-7.00544848078793	-15.8304368510493	-7.35115220930887	-8.6681429537216	-9.04764333380992	-13.0948690439515	-7.32452804916348	-9.67170565422002	-5.86399217905326	-17.4123150495371	-5.38841882435977	-16.6319413156073	-14.9116544625878	-9.54166789227176	-10.5103790158205	-10.0409724929964	-15.530119254238	-13.6935822093001	-7.15995589612525	-19.3606822811218	-18.3219625338111	-5.12407097545257	-13.7936804766594	-8.37795359106194	-21.4202284746235	-6.84556229866044	-13.8284643638854	-13.1154199612874	-17.2935870946005	-14.6293239116972	-10.7135258299146	-7.81726421087781	-19.1213938061521	-16.376479927746	-15.1191711313416	-14.39488145372	-7.91756210196588	-12.2104496104088	-16.1645594526234	-9.00607299707009	-16.5681033211761	-18.5061012780097	-18.8603847462094	-12.1380236584426	-7.91201131353747	-6.23415400664227	-16.5102583480109	-15.9352687967371	-6.05227974393064	-15.7054077565237	-13.3348468309381	-7.77947477650469	-20.4816290192877	-5.09742889095707	-13.5313814605163	-14.358470435464	-14.800988671165	-18.2220406493637	-4.46426040418449
BB.065	-16.1697340503741	-14.8499310033141	-18.0082873190091	-1.16681055832838	-11.9932261648738	-15.8830346514434	-15.3151542597612	-18.6715782102685	-8.35397350865172	-17.1740079529419	-13.6039517616601	-10.2318279117525	-19.1487916673331	-7.17018025470539	-4.73633908408863	-19.801910402897	-13.7581537375641	-13.7712413277709	-15.744292895633	-15.6412934601797	-11.6587328022395	-15.4991558759334	-16.9258798565474	-13.8556011023309	-14.3024432080116	-12.4877030834985	-16.5919247643495	-7.35259090552874	-6.45929351882819	-2.98933890285552	-13.3574702208886	-4.2981549694702	-14.8950198072885	-5.91871997072237	-18.435045662966	-13.1194408510654	-5.87112889156775	-18.1384051785848	-19.148194997379	-14.197947836165	-14.7988844677474	-13.5522844886558	-6.04247287015906	-4.21825839348823	-9.96478218685968	-6.65016429375648	-9.82018365992008	-6.37750051254733	-15.8304368510493	-14.010150959923	-5.99818196189808	-10.448395050506	-18.0997103467727	-13.4999843884655	-7.18778759692694	-4.2150559743746	-17.4123150495371	-6.42614168552362	-16.6319413156073	-14.9116544625878	-16.646397484309	-14.3565802948835	-16.0671882684922	-15.530119254238	-13.6935822093001	-10.6810339285565	-19.3606822811218	-18.3219625338111	-7.49164610813374	-13.7936804766594	-8.13128836233894	-21.4202284746235	-14.0009069019555	-13.8284643638854	-13.1154199612874	-17.2935870946005	-14.6293239116972	-9.16181521747266	-6.25994382161711	-19.1213938061521	-16.376479927746	-15.1191711313416	-14.39488145372	-10.9424240030644	-12.2104496104088	-16.1645594526234	-19.2767634545969	-16.5681033211761	-18.5061012780097	-18.8603847462094	-8.40274178621137	-5.53732435256487	-16.6251594906377	-16.5102583480109	-5.62609945368889	-13.9752836867579	-12.2001681725727	-15.1931011602215	-17.267844135824	-20.4816290192877	-6.57267341185638	-13.5313814605163	-15.358470435464	-12.1297086729825	-18.2220406493637	-6.01191904943736
BB.060	-16.1697340503741	-17.5886564146429	-18.0082873190091	-5.25287636325358	-16.2975044957707	-15.8830346514434	-20.1754551841877	-18.6715782102685	-16.9968320068853	-17.1740079529419	-16.9367356323395	-16.9433609184696	-19.1487916673331	-1.13023178890976	-1.75472991070112	-19.801910402897	-13.7581537375641	-13.7712413277709	-15.744292895633	-15.6412934601797	-11.6587328022395	-15.4991558759334	-18.7370151726997	-12.8556011023309	-17.5688527799566	-4.78987655650807	-16.5919247643495	-5.55528044919375	-7.51202340464537	-18.456907253507	-13.3574702208886	-15.0702802006937	-14.8950198072885	-15.8628387230739	-18.435045662966	-13.1194408510654	-15.8067854420157	-6.57638732588044	-19.148194997379	-14.197947836165	-14.7988844677474	-13.5522844886558	-14.3645481512784	-20.5284134112785	-16.6196510768844	-14.2253157507551	-17.8081910809468	-14.3561545828856	-15.8304368510493	-14.010150959923	-20.2562148324527	-15.4705393115443	-18.0997103467727	-13.4999843884655	-14.6857770695629	-17.5658881166971	-17.4123150495371	-15.3444319916353	-16.6319413156073	-14.9116544625878	-16.646397484309	-14.3565802948835	-16.0671882684922	-15.530119254238	-13.6935822093001	-16.0919943004246	-19.3606822811218	-18.3219625338111	-17.1194048503363	-13.7936804766594	-14.9342323805279	-21.4202284746235	-15.0009069019555	-13.8284643638854	-13.1154199612874	-17.2935870946005	-14.6293239116972	-6.918508104056	-12.9497700794387	-19.1213938061521	-16.376479927746	-15.1191711313416	-14.39488145372	-16.2902536740837	-4.3410229900034	-16.1645594526234	-19.2767634545969	-16.5681033211761	-18.5061012780097	-18.8603847462094	-3.49160251672652	-16.508875765311	-16.6251594906377	-16.5102583480109	-15.9352687967371	-12.6492268640858	-15.7054077565237	-15.1931011602215	-17.267844135824	-20.4816290192877	-11.1963315039825	-13.5313814605163	-15.358470435464	-17.5358219925248	-18.2220406493637	-14.7505365757863
BB.056	-16.1697340503741	-17.5886564146429	-18.0082873190091	-8.10478890962779	-16.2975044957707	-15.8830346514434	-20.1754551841877	-18.6715782102685	-16.9968320068853	-17.1740079529419	-16.9367356323395	-15.936470782759	-11.970722907264	-1.08494317137427	-2.66086282576408	-19.801910402897	-13.7581537375641	-11.561376520063	-15.744292895633	-13.4564993091975	-11.6587328022395	-15.4991558759334	-17.7370151726997	-6.10470400716906	-16.5688527799566	-12.4877030834985	-15.4119197987336	-15.6448969707113	-17.2515016424809	-17.456907253507	-13.3574702208886	-10.7385022317981	-14.8950198072885	-10.9377513445441	-18.435045662966	-13.1194408510654	-3.25311498089295	-6.82216600159069	-19.148194997379	-14.197947836165	-14.7988844677474	-9.13389835828681	-8.30008631501032	-5.59993958462918	-16.6196510768844	-8.80892798088384	-17.8081910809468	-14.3561545828856	-13.5164640981874	-5.92613020361074	-16.6264243106398	-15.4705393115443	-9.38326244266241	-13.4999843884655	-14.6857770695629	-6.76416947966004	-15.0329215183524	-5.4511969788152	-15.6319413156073	-13.9116544625878	-16.646397484309	-14.3565802948835	-7.57418813798259	-15.530119254238	-12.6935822093001	-16.0919943004246	-19.3606822811218	-18.3219625338111	-17.1194048503363	-13.7936804766594	-14.9342323805279	-21.4202284746235	-15.0009069019555	-13.8284643638854	-13.1154199612874	-17.2935870946005	-14.6293239116972	-7.43268892644876	-12.9497700794387	-16.371365700383	-16.376479927746	-11.1518875377666	-14.39488145372	-16.2902536740837	-12.2104496104088	-16.1645594526234	-19.2767634545969	-16.5681033211761	-18.5061012780097	-17.8101815852617	-19.2314788979007	-11.6290652430451	-3.00971940020814	-16.5102583480109	-15.9352687967371	-5.8686250588654	-15.7054077565237	-15.1931011602215	-17.267844135824	-20.4816290192877	-9.2119892072232	-13.5313814605163	-14.0624154594939	-12.6289503193153	-18.2220406493637	-8.12249744726962
